,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order,Unnamed: 0
1459,29835508,10,,18165937,185205.0,,215874.0,645,Penalty confirmed,63,1,1459
1472,29933363,10,,18165956,32744.0,,232549.0,106,Penalty confirmed,4,1,1472
1518,3273880,10,,18165770,93948.0,,104624.0,3468,Goal Disallowed,49,1,1518
1522,3307199,10,,18165675,380232.0,,109365.0,645,Penalty cancelled,90,1,1522
1526,3352787,10,,18165785,189174.0,,114873.0,3457,Penalty awarded,83,1,1526
1544,87867692,10,,18165804,380232.0,,134552.0,645,Goal Confirmed,42,1,1544
1561,87867464,10,,18165816,96100.0,,139185.0,676,Goal Disallowed,90,1,1561
1573,87866763,10,,18165866,448379.0,,145204.0,645,Card upgrade,74,1,1573
1574,87866764,10,,18165866,189238.0,,145204.0,6827,Red card cancelled,74,1,1574
1638,87866296,10,,18165906,37297042.0,,192380.0,645,Goal Disallowed,83,1,1638
1643,29724807,10,,18464581,532358.0,,196463.0,528,Goal cancelled,67,1,1643
1653,29757473,10,,18165932,186418.0,,201563.0,3477,Penalty confirmed,86,1,1653
1669,29835508,10,,18165937,185205.0,,215874.0,645,Penalty confirmed,63,1,1669
1689,29949795,10,,18165954,61186.0,,235626.0,485,Penalty confirmed,81,1,1689
1714,3254475,10,,18165655,25514.0,,102870.0,594,Penalty awarded,25,1,1714
1747,87867590,10,,18165805,447094.0,,137253.0,3457,Penalty cancelled,80,1,1747
1756,87867464,10,,18165816,96100.0,,139185.0,676,Goal Disallowed,90,1,1756
1770,87867181,10,,18165839,187270.0,,159326.0,2975,Penalty awarded,45,1,1770
1852,29839628,10,,18165939,337394.0,,216746.0,676,Penalty confirmed,90,1,1852
1950,87866915,10,,18165852,26536.0,,166844.0,83,Goal confirmed,50,1,1950
1998,29746700,10,,18464584,185272.0,,200207.0,13258,Penalty confirmed,105,1,1998
2005,29848535,10,,18165934,129841.0,,218537.0,83,Card adjusted,69,1,2005
2015,29899707,10,,18165947,37459030.0,,227403.0,83,Goal confirmed,56,1,2015
2025,29946718,10,,18165961,186968.0,,235012.0,214,Goal Disallowed,41,1,2025
2026,29947066,10,,18165961,31739.0,,235156.0,83,Penalty confirmed,49,1,2026
2057,3271748,10,,18165663,186560.0,,104406.0,528,Goal Disallowed,4,1,2057
2058,3271749,10,,18165663,186560.0,,104406.0,528,Goal Disallowed,19,1,2058
2067,87867978,10,,18165783,3510288.0,,3971922.0,13258,Penalty awarded,6,1,2067
2079,87867434,10,,18165813,96515.0,,137891.0,1099,Goal Disallowed,81,1,2079
2089,87867181,10,,18165839,187270.0,,159326.0,2975,Penalty awarded,45,1,2089
2150,29893111,10,,18165943,4545529.0,,226130.0,214,Penalty confirmed,59,1,2150
2159,29990056,10,,18165966,784373.0,,240941.0,106,Card adjusted,32,1,2159
2162,29990219,10,,18165966,132367.0,,240941.0,2975,Goal cancelled,45,1,2162
2190,3254475,10,,18165655,25514.0,,102870.0,594,Penalty awarded,25,1,2190
2221,87867541,10,,18165811,947.0,,137082.0,7980,Penalty awarded,75,1,2221
2223,87867556,10,,18165815,34053.0,,140912.0,594,Goal confirmed,55,1,2223
2285,87866255,10,,18165909,186753.0,,192730.0,594,Goal Disallowed,62,1,2285
2298,87821271,10,,18473800,821.0,,213870.0,485,Goal Disallowed,39,1,2298
2309,87866068,10,,18165953,187032.0,,235720.0,13258,Penalty awarded,29,1,2309
2320,87868625,10,,18165613,5641028.0,,75415.0,214,Card upgrade,3,1,2320
2338,87868563,10,,18165623,160247.0,,82233.0,103,Goal Disallowed,90,1,2338
2344,3204270,10,,18165644,177188.0,,97944.0,459,Goal Disallowed,63,1,2344
2346,3206613,10,,18165644,177188.0,,97944.0,459,Goal cancelled,63,1,2346
2390,87867692,10,,18165804,380232.0,,134552.0,645,Goal Confirmed,42,1,2390
2412,3602298,10,,18165830,72726.0,,151932.0,7980,Goal confirmed,62,1,2412
2443,87866963,10,,18165851,6970659.0,,166354.0,214,Penalty awarded,17,1,2443
2473,29658499,10,,18165888,61747.0,,185426.0,3457,Penalty awarded,19,1,2473
2481,29658822,10,,18165888,114160.0,,185433.0,3457,Goal confirmed,90,1,2481
2533,87821301,10,,18473801,4493.0,,213454.0,6827,Penalty awarded,53,1,2533
2555,29893111,10,,18165943,4545529.0,,226130.0,214,Penalty confirmed,59,1,2555
2562,29946718,10,,18165961,186968.0,,235012.0,214,Goal Disallowed,41,1,2562
2563,29947066,10,,18165961,31739.0,,235156.0,83,Penalty confirmed,49,1,2563
2581,3031974,10,,18165609,800.0,,78181.0,36,Penalty awarded,56,1,2581
2609,3202792,10,,18165642,96247.0,,97474.0,7980,Goal Disallowed,53,1,2609
2624,3265776,10,,18165660,187098.0,,103803.0,106,Card upgrade,73,1,2624
2644,87867541,10,,18165811,947.0,,137082.0,7980,Penalty awarded,75,1,2644
2649,3516675,10,,18165819,114160.0,,140983.0,3457,Penalty awarded,86,1,2649
2657,3548526,10,,18165863,189124.0,,145725.0,7980,Goal Disallowed,50,1,2657
2658,3602298,10,,18165830,72726.0,,151932.0,7980,Goal confirmed,62,1,2658
2686,87867672,10,,18165801,185926.0,,186336.0,103,Goal confirmed,63,1,2686
2699,29707421,10,,18165912,1988.0,,194233.0,3477,Goal Disallowed,25,1,2699
2718,29848535,10,,18165934,129841.0,,218537.0,83,Card adjusted,69,1,2718
2732,29885598,10,,18165944,537208.0,,224425.0,106,Penalty confirmed,41,1,2732
2737,29913148,10,,18165914,95696.0,,229513.0,7980,Penalty cancelled,58,1,2737
2755,87868625,10,,18165613,5641028.0,,75415.0,214,Card upgrade,3,1,2755
2795,3236899,10,,18165657,10319453.0,,100921.0,377,Penalty awarded,6,1,2795
2796,3238950,10,,18165657,1846735.0,,101094.0,106,Penalty awarded,84,1,2796
2801,3265776,10,,18165660,187098.0,,103803.0,106,Card upgrade,73,1,2801
2827,87867600,10,,18165808,63020.0,,137504.0,106,Card upgrade,62,1,2827
2834,87867472,10,,18165817,382624.0,,140958.0,103,Penalty awarded,76,1,2834
2849,87867270,10,,18165831,186095.0,,151309.0,3477,Goal Disallowed,42,1,2849
2930,29885598,10,,18165944,537208.0,,224425.0,106,Penalty confirmed,41,1,2930
2935,29933363,10,,18165956,32744.0,,232549.0,106,Penalty confirmed,4,1,2935
2943,29990056,10,,18165966,784373.0,,240941.0,106,Card adjusted,32,1,2943
2946,29990219,10,,18165966,132367.0,,240941.0,2975,Goal cancelled,45,1,2946
2962,3125645,10,,18165631,186801.0,,88300.0,13258,Goal Disallowed,51,1,2962
2989,87867978,10,,18165783,3510288.0,,3971922.0,13258,Penalty awarded,6,1,2989
2997,87867523,10,,18165812,22158926.0,,135804.0,13258,Penalty awarded,75,1,2997
3015,87867097,10,,18165842,186394.0,,158094.0,13258,Penalty cancelled,22,1,3015
3022,87867142,10,,18165844,185923.0,,165356.0,13258,Card upgrade,90,1,3022
3041,87866434,10,,18165883,186801.0,,184258.0,13258,Goal confirmed,3,1,3041
3065,29746700,10,,18464584,185272.0,,200207.0,13258,Penalty confirmed,105,1,3065
3082,29854676,10,,18165933,22158925.0,,220112.0,13258,Goal cancelled,5,1,3082
3106,87866068,10,,18165953,187032.0,,235720.0,13258,Penalty awarded,29,1,3106
3142,3202792,10,,18165642,96247.0,,97474.0,7980,Goal Disallowed,53,1,3142
3149,3257855,10,,18165651,186733.0,,103137.0,485,Card upgrade,77,1,3149
3156,3271748,10,,18165663,186560.0,,104406.0,528,Goal Disallowed,4,1,3156
3157,3271749,10,,18165663,186560.0,,104406.0,528,Goal Disallowed,19,1,3157
3255,29724807,10,,18464581,532358.0,,196463.0,528,Goal cancelled,67,1,3255
3268,29741520,10,,18165920,1428.0,,199144.0,6827,Goal Disallowed,80,1,3268
3270,29749366,10,,18165926,185400.0,,200573.0,485,Penalty confirmed,29,1,3270
3279,29854676,10,,18165933,22158925.0,,220112.0,13258,Goal cancelled,5,1,3279
3289,29899707,10,,18165947,37459030.0,,227403.0,83,Goal confirmed,56,1,3289
3325,3138419,10,,18165633,186329.0,,89722.0,459,Penalty awarded,58,1,3325
3326,3138491,10,,18165633,6333.0,,89722.0,6827,Penalty awarded,64,1,3326
3332,3204270,10,,18165644,177188.0,,97944.0,459,Goal Disallowed,63,1,3332
3334,3206613,10,,18165644,177188.0,,97944.0,459,Goal cancelled,63,1,3334
3348,3277094,10,,18165665,129839.0,,104888.0,485,Goal confirmed,82,1,3348
3353,3307199,10,,18165675,380232.0,,109365.0,645,Penalty cancelled,90,1,3353
3432,29839628,10,,18165939,337394.0,,216746.0,676,Penalty confirmed,90,1,3432
30,3297430,10,,18219171,1358.0,,108426.0,2930,Penalty awarded,85,1,30
32,3297503,10,,18219171,24081699.0,,108426.0,708,Goal Disallowed,89,1,32
55,87850189,10,,18219203,129725.0,,137081.0,625,Penalty awarded,87,1,55
61,87850083,10,,18219210,129396.0,,140469.0,2930,Goal Disallowed,74,1,61
69,35509620,10,,18219244,130117.0,,161172.0,2930,Penalty awarded,24,1,69
75,29509650,10,,18219258,333594.0,,166833.0,2930,Penalty awarded,90,1,75
98,29707381,10,,18219323,333594.0,,194227.0,2930,Goal Disallowed,17,1,98
104,87833380,10,,18452139,133805.0,,199563.0,397,,74,1,104
125,29881838,10,,18220106,455805.0,,224183.0,597,Penalty confirmed,5,1,125
131,29949655,10,,18220113,24015.0,,235598.0,2930,Goal Disallowed,90,1,131
141,30043696,10,,18220134,1358.0,,248757.0,2930,Goal confirmed,70,1,141
166,87850638,10,,18219169,151470.0,,109674.0,397,Penalty awarded,52,1,166
176,87850367,10,,18219190,129440.0,,131753.0,708,Penalty awarded,66,1,176
180,3469332,10,,18219205,134034.0,,134853.0,397,Penalty awarded,44,1,180
189,87850083,10,,18219210,129396.0,,140469.0,2930,Goal Disallowed,74,1,189
215,29543565,10,,18219268,31640130.0,,169999.0,613,Card upgrade,32,1,215
224,87842621,10,,18364229,132580.0,,180072.0,397,Goal Disallowed,26,1,224
235,87848845,10,,18219297,134034.0,,184178.0,397,Penalty cancelled,77,1,235
240,87848812,10,,18219299,198736.0,,186421.0,397,Penalty awarded,83,1,240
247,87848696,10,,18219313,129706.0,,191627.0,43,Goal Disallowed,78,1,247
264,87833380,10,,18452139,133805.0,,199563.0,397,,74,1,264
325,3366211,10,,18219186,21773178.0,,116008.0,346,Goal confirmed,44,1,325
326,3366350,10,,18219186,2227.0,,116298.0,346,Goal confirmed,84,1,326
337,87850430,10,,18219189,129664.0,,131123.0,585,Goal confirmed,7,1,337
364,87849801,10,,18219228,129225.0,,143983.0,613,Goal Disallowed,90,1,364
365,3601525,10,,18219235,1139.0,,151776.0,8513,Goal confirmed,79,1,365
393,67938557,10,,18219280,130873.0,,175969.0,522,Goal confirmed,68,1,393
397,87842546,10,,18364948,130011.0,,180655.0,613,,53,1,397
415,29706024,10,,18219324,129175.0,,193865.0,597,Goal Disallowed,35,1,415
419,29740865,10,,18452132,129660.0,,199084.0,625,Goal confirmed,27,1,419
479,3299100,10,,18219170,130032.0,,108647.0,1123,Penalty awarded,47,1,479
543,87842621,10,,18364229,132580.0,,180072.0,397,Goal Disallowed,26,1,543
550,29654368,10,,18219298,435908.0,,184394.0,1123,Card upgrade,24,1,550
577,29731778,10,,18219337,128882.0,,197676.0,1123,Penalty awarded,56,1,577
578,29730855,10,,18219337,31954.0,,197625.0,1123,Goal Disallowed,16,1,578
593,29933252,10,,18220115,130032.0,,232506.0,1123,Goal Disallowed,33,1,593
604,3082285,10,,18219128,1057.0,,83327.0,346,Penalty cancelled,61,1,604
605,3082552,10,,18219128,1057.0,,83327.0,346,Goal confirmed,84,1,605
609,3082767,10,,18219128,580.0,,83327.0,625,Goal Disallowed,90,1,609
647,87850189,10,,18219203,129725.0,,137081.0,625,Penalty awarded,87,1,647
669,87849550,10,,18219245,129660.0,,159640.0,625,Penalty awarded,21,1,669
686,87849226,10,,18219266,127693.0,,169182.0,625,Goal Disallowed,28,1,686
711,87848527,10,,18219325,4233.0,,194014.0,625,Goal confirmed,74,1,711
712,87848531,10,,18219325,3139.0,,194014.0,37,Penalty awarded,80,1,712
718,29740865,10,,18452132,129660.0,,199084.0,625,Goal confirmed,27,1,718
757,3138916,10,,18219135,340342.0,,89745.0,113,Penalty awarded,42,1,757
786,87850430,10,,18219189,129664.0,,131123.0,585,Goal confirmed,7,1,786
794,87850253,10,,18219201,215532.0,,136431.0,109,Penalty awarded,19,1,794
811,3592387,10,,18219229,73603.0,,150749.0,708,Penalty cancelled,58,1,811
839,29629309,10,,18362662,369402.0,,180225.0,8485,Goal Disallowed,78,1,839
859,29734550,10,,18219334,133127.0,,197973.0,37,Penalty cancelled,5,1,859
867,29734707,10,,18219334,62070.0,,197973.0,37,Penalty awarded,32,1,867
869,87833359,10,,18452133,129576.0,,199402.0,585,Goal Disallowed,61,1,869
900,30059170,10,,18220131,32159.0,,250765.0,43,Penalty confirmed,18,1,900
911,3126194,10,,18219134,129454.0,,88594.0,43,Penalty awarded,45,1,911
915,3202845,10,,18219147,333416.0,,97501.0,346,Penalty cancelled,13,1,915
954,87849979,10,,18219221,131982.0,,145275.0,109,Penalty awarded,42,1,954
960,3583581,10,,18219236,129528.0,,149847.0,613,Penalty cancelled,21,1,960
967,87849664,10,,18219239,84604.0,,158975.0,708,Penalty awarded,35,1,967
988,87848964,10,,18219284,129812.0,,179619.0,345,Goal Disallowed,62,1,988
1004,87848845,10,,18219297,134034.0,,184178.0,397,Penalty cancelled,77,1,1004
1027,29737685,10,,18219333,540251.0,,3990698.0,113,Penalty confirmed,44,1,1027
1040,29854716,10,,18220096,129812.0,,220093.0,345,Penalty confirmed,29,1,1040
1041,29854613,10,,18220096,133712.0,,220093.0,345,Penalty confirmed,11,1,1041
1058,30010980,10,,18220128,133127.0,,244683.0,37,Penalty confirmed,90,1,1058
1080,3196921,10,,18219139,177988.0,,96925.0,109,Penalty awarded,30,1,1080
1083,3197797,10,,18219139,25242.0,,96973.0,708,Penalty awarded,64,1,1083
1084,3196721,10,,18219139,132671.0,,96925.0,708,Goal Disallowed,13,1,1084
1109,3297430,10,,18219171,1358.0,,108426.0,2930,Penalty awarded,85,1,1109
1111,3297503,10,,18219171,24081699.0,,108426.0,708,Goal Disallowed,89,1,1111
1121,87850367,10,,18219190,129440.0,,131753.0,708,Penalty awarded,66,1,1121
1140,3592387,10,,18219229,73603.0,,150749.0,708,Penalty cancelled,58,1,1140
1143,87849664,10,,18219239,84604.0,,158975.0,708,Penalty awarded,35,1,1143
1159,29562649,10,,18219274,128899.0,,171944.0,708,Penalty cancelled,61,1,1159
1172,29642055,10,,18219289,129523.0,,181838.0,37,Goal Disallowed,68,1,1172
1201,29866226,10,,18465563,215532.0,,221865.0,109,Penalty confirmed,6,1,1201
1233,3082285,10,,18219128,1057.0,,83327.0,346,Penalty cancelled,61,1,1233
1234,3082552,10,,18219128,1057.0,,83327.0,346,Goal confirmed,84,1,1234
1238,3082767,10,,18219128,580.0,,83327.0,625,Goal Disallowed,90,1,1238
1245,3202845,10,,18219147,333416.0,,97501.0,346,Penalty cancelled,13,1,1245
1258,3306170,10,,18219177,128736.0,,109413.0,109,Penalty awarded,14,1,1258
1264,3366211,10,,18219186,21773178.0,,116008.0,346,Goal confirmed,44,1,1264
1265,3366350,10,,18219186,2227.0,,116298.0,346,Goal confirmed,84,1,1265
1298,87849738,10,,18219237,4764.0,,151775.0,346,Goal confirmed,51,1,1298
1317,29544979,10,,18219265,128873.0,,170080.0,43,Goal confirmed,79,1,1317
1407,3082252,10,,18219119,7802.0,,83330.0,7743,Penalty awarded,50,1,1407
1437,3307106,10,,18219175,134015.0,,109414.0,2714,Penalty cancelled,45,1,1437
1452,3469332,10,,18219205,134034.0,,134853.0,397,Penalty awarded,44,1,1452
1463,87849917,10,,18219218,12542.0,,137874.0,267,,68,1,1463
1467,87849808,10,,18219226,133987.0,,145895.0,7743,Card upgrade,69,1,1467
1483,87849226,10,,18219266,127693.0,,169182.0,625,Goal Disallowed,28,1,1483
1508,29764643,10,,18219346,338180.0,,202962.0,597,Goal cancelled,18,1,1508
1513,29854716,10,,18220096,129812.0,,220093.0,345,Penalty confirmed,29,1,1513
1514,29854613,10,,18220096,133712.0,,220093.0,345,Penalty confirmed,11,1,1514
1533,29987695,10,,18220126,30017.0,,240627.0,7743,Penalty cancelled,29,1,1533
1542,30043696,10,,18220134,1358.0,,248757.0,2930,Goal confirmed,70,1,1542
1601,87849917,10,,18219218,12542.0,,137874.0,267,,68,1,1601
1609,87849624,10,,18219238,3139.0,,151117.0,37,Penalty cancelled,9,1,1609
1616,29509650,10,,18219258,333594.0,,166833.0,2930,Penalty awarded,90,1,1616
1632,87842573,10,,18364949,128735.0,,179773.0,7055,Goal Disallowed,3,1,1632
1677,29847709,10,,18220099,25335.0,,218350.0,267,Card adjusted,90,1,1677
1679,29886390,10,,18220109,131814.0,,224564.0,267,Card adjusted,90,1,1679
1680,29886353,10,,18220109,129528.0,,224564.0,613,Goal Disallowed,90,1,1680
1694,30069202,10,,18220139,134015.0,,253448.0,2714,Penalty confirmed,15,1,1694
1700,30071668,10,,18220139,96627.0,,253448.0,267,Penalty confirmed,84,1,1700
1707,3138916,10,,18219135,340342.0,,89745.0,113,Penalty awarded,42,1,1707
1715,3207805,10,,18219143,129906.0,,98019.0,113,Penalty awarded,45,1,1715
1744,3476997,10,,18219200,129087.0,,135794.0,8513,Card upgrade,57,1,1744
1759,87849880,10,,18219225,1830.0,,146173.0,113,Goal Disallowed,51,1,1759
1760,87849881,10,,18219225,1830.0,,146173.0,113,Penalty confirmed,54,1,1760
1790,29656072,10,,18219294,129906.0,,184756.0,113,Goal Disallowed,90,1,1790
1794,87848812,10,,18219299,198736.0,,186421.0,397,Penalty awarded,83,1,1794
1795,87848639,10,,18219314,186995.0,,191673.0,113,Penalty awarded,6,1,1795
1817,29737685,10,,18219333,540251.0,,3990698.0,113,Penalty confirmed,44,1,1817
1873,3137671,10,,18219131,127605.0,,89671.0,102,Goal Disallowed,56,1,1873
1898,3299100,10,,18219170,130032.0,,108647.0,1123,Penalty awarded,47,1,1898
1918,87850098,10,,18219208,130011.0,,133899.0,102,Goal Disallowed,59,1,1918
1959,67938557,10,,18219280,130873.0,,175969.0,522,Goal confirmed,68,1,1959
1987,29737970,10,,18219331,129463.0,,198626.0,109,Penalty confirmed,11,1,1987
2004,29834297,10,,18220095,133127.0,,215321.0,37,Goal Disallowed,90,1,2004
2030,3083406,10,,18219125,1835.0,,83412.0,37,Goal confirmed,28,1,2030
2031,3084330,10,,18219125,1042.0,,83487.0,37,Goal confirmed,65,1,2031
2048,3196921,10,,18219139,177988.0,,96925.0,109,Penalty awarded,30,1,2048
2051,3197797,10,,18219139,25242.0,,96973.0,708,Penalty awarded,64,1,2051
2052,3196721,10,,18219139,132671.0,,96925.0,708,Goal Disallowed,13,1,2052
2072,3306170,10,,18219177,128736.0,,109413.0,109,Penalty awarded,14,1,2072
2093,87850253,10,,18219201,215532.0,,136431.0,109,Penalty awarded,19,1,2093
2105,87849979,10,,18219221,131982.0,,145275.0,109,Penalty awarded,42,1,2105
2155,29715256,10,,18452134,253463.0,,195483.0,597,Card adjusted,84,1,2155
2163,29737970,10,,18219331,129463.0,,198626.0,109,Penalty confirmed,11,1,2163
2177,29839355,10,,18220092,131943.0,,216382.0,43,Penalty cancelled,65,1,2177
2178,84152132,10,,18220092,,,216382.0,109,Penalty cancelled,65,1,2178
2187,29866226,10,,18465563,215532.0,,221865.0,109,Penalty confirmed,6,1,2187
2221,3126194,10,,18219134,129454.0,,88594.0,43,Penalty awarded,45,1,2221
2227,3207805,10,,18219143,129906.0,,98019.0,113,Penalty awarded,45,1,2227
2286,87849550,10,,18219245,129660.0,,159640.0,625,Penalty awarded,21,1,2286
2300,29544979,10,,18219265,128873.0,,170080.0,43,Goal confirmed,79,1,2300
2335,87848696,10,,18219313,129706.0,,191627.0,43,Goal Disallowed,78,1,2335
2343,29707381,10,,18219323,333594.0,,194227.0,2930,Goal Disallowed,17,1,2343
2366,29839355,10,,18220092,131943.0,,216382.0,43,Penalty cancelled,65,1,2366
2367,84152132,10,,18220092,,,216382.0,109,Penalty cancelled,65,1,2367
2387,30012719,10,,18220124,128975.0,,245017.0,597,Goal Disallowed,69,1,2387
2393,30059170,10,,18220131,32159.0,,250765.0,43,Penalty confirmed,18,1,2393
2399,3083406,10,,18219125,1835.0,,83412.0,37,Goal confirmed,28,1,2399
2400,3084330,10,,18219125,1042.0,,83487.0,37,Goal confirmed,65,1,2400
2466,87849880,10,,18219225,1830.0,,146173.0,113,Goal Disallowed,51,1,2466
2467,87849881,10,,18219225,1830.0,,146173.0,113,Penalty confirmed,54,1,2467
2475,87849624,10,,18219238,3139.0,,151117.0,37,Penalty cancelled,9,1,2475
2484,87849434,10,,18219254,96514.0,,168232.0,37,Penalty cancelled,41,1,2484
2501,87848964,10,,18219284,129812.0,,179619.0,345,Goal Disallowed,62,1,2501
2509,29642055,10,,18219289,129523.0,,181838.0,37,Goal Disallowed,68,1,2509
2514,87848639,10,,18219314,186995.0,,191673.0,113,Penalty awarded,6,1,2514
2530,87848527,10,,18219325,4233.0,,194014.0,625,Goal confirmed,74,1,2530
2531,87848531,10,,18219325,3139.0,,194014.0,37,Penalty awarded,80,1,2531
2533,29734550,10,,18219334,133127.0,,197973.0,37,Penalty cancelled,5,1,2533
2541,29734707,10,,18219334,62070.0,,197973.0,37,Penalty awarded,32,1,2541
2543,29746470,10,,18452138,129944.0,,200192.0,7790,Goal cancelled,16,1,2543
2560,29834297,10,,18220095,133127.0,,215321.0,37,Goal Disallowed,90,1,2560
2574,29933252,10,,18220115,130032.0,,232506.0,1123,Goal Disallowed,33,1,2574
2584,30010980,10,,18220128,133127.0,,244683.0,37,Penalty confirmed,90,1,2584
2634,87850282,10,,18219195,132721.0,,132159.0,597,Goal Disallowed,59,1,2634
2641,87850098,10,,18219208,130011.0,,133899.0,102,Goal Disallowed,59,1,2641
2659,87849801,10,,18219228,129225.0,,143983.0,613,Goal Disallowed,90,1,2659
2660,3583581,10,,18219236,129528.0,,149847.0,613,Penalty cancelled,21,1,2660
2672,87849434,10,,18219254,96514.0,,168232.0,37,Penalty cancelled,41,1,2672
2683,29543565,10,,18219268,31640130.0,,169999.0,613,Card upgrade,32,1,2683
2699,87842546,10,,18364948,130011.0,,180655.0,613,,53,1,2699
2705,29654368,10,,18219298,435908.0,,184394.0,1123,Card upgrade,24,1,2705
2734,29886390,10,,18220109,131814.0,,224564.0,267,Card adjusted,90,1,2734
2735,29886353,10,,18220109,129528.0,,224564.0,613,Goal Disallowed,90,1,2735
2759,3082252,10,,18219119,7802.0,,83330.0,7743,Penalty awarded,50,1,2759
2794,87850638,10,,18219169,151470.0,,109674.0,397,Penalty awarded,52,1,2794
2822,3476997,10,,18219200,129087.0,,135794.0,8513,Card upgrade,57,1,2822
2826,3516233,10,,18219214,128975.0,,140945.0,597,Penalty awarded,38,1,2826
2835,3601525,10,,18219235,1139.0,,151776.0,8513,Goal confirmed,79,1,2835
2903,29987695,10,,18220126,30017.0,,240627.0,7743,Penalty cancelled,29,1,2903
2936,3307106,10,,18219175,134015.0,,109414.0,2714,Penalty cancelled,45,1,2936
2973,87849738,10,,18219237,4764.0,,151775.0,346,Goal confirmed,51,1,2973
2995,87849199,10,,18219267,129775.0,,169803.0,2714,Goal Disallowed,90,1,2995
3035,29731778,10,,18219337,128882.0,,197676.0,1123,Penalty awarded,56,1,3035
3036,29730855,10,,18219337,31954.0,,197625.0,1123,Goal Disallowed,16,1,3036
3039,87833359,10,,18452133,129576.0,,199402.0,585,Goal Disallowed,61,1,3039
3064,29949655,10,,18220113,24015.0,,235598.0,2930,Goal Disallowed,90,1,3064
3069,30069202,10,,18220139,134015.0,,253448.0,2714,Penalty confirmed,15,1,3069
3075,30071668,10,,18220139,96627.0,,253448.0,267,Penalty confirmed,84,1,3075
3091,3137671,10,,18219131,127605.0,,89671.0,102,Goal Disallowed,56,1,3091
3114,87850282,10,,18219195,132721.0,,132159.0,597,Goal Disallowed,59,1,3114
3127,3516233,10,,18219214,128975.0,,140945.0,597,Penalty awarded,38,1,3127
3131,87849808,10,,18219226,133987.0,,145895.0,7743,Card upgrade,69,1,3131
3147,35509620,10,,18219244,130117.0,,161172.0,2930,Penalty awarded,24,1,3147
3166,87849199,10,,18219267,129775.0,,169803.0,2714,Goal Disallowed,90,1,3166
3167,29562649,10,,18219274,128899.0,,171944.0,708,Penalty cancelled,61,1,3167
3176,29656072,10,,18219294,129906.0,,184756.0,113,Goal Disallowed,90,1,3176
3187,29706024,10,,18219324,129175.0,,193865.0,597,Goal Disallowed,35,1,3187
3191,29715256,10,,18452134,253463.0,,195483.0,597,Card adjusted,84,1,3191
3203,29764643,10,,18219346,338180.0,,202962.0,597,Goal cancelled,18,1,3203
3212,29847709,10,,18220099,25335.0,,218350.0,267,Card adjusted,90,1,3212
3214,29881838,10,,18220106,455805.0,,224183.0,597,Penalty confirmed,5,1,3214
3220,30012719,10,,18220124,128975.0,,245017.0,597,Goal Disallowed,69,1,3220
2,37467683,10,,18535049,581000.0,,4233245.0,78,Goal Confirmed,69,1,2
12,40563763,10,,18535250,627.0,,4266281.0,78,Penalty cancelled,21,1,12
21,41484136,10,,18535254,31504.0,,4278522.0,78,Goal Confirmed,66,1,21
26,42269085,10,,18535063,187969.0,,4290144.0,78,Penalty confirmed,58,1,26
31,43391289,10,,18535073,216612.0,,4303253.0,78,Goal confirmed,47,1,31
32,49353196,10,,18535097,1461.0,,4372769.0,8,Goal cancelled,34,1,32
44,52932953,10,,18535112,339093.0,,4417062.0,236,Penalty confirmed,89,1,44
50,55460162,10,,18535285,96353.0,,4443847.0,9,Penalty confirmed,41,1,50
58,59786868,10,,18535140,160834.0,,4478851.0,29,Penalty confirmed,31,1,58
62,59825865,10,,18535140,21437534.0,,4478851.0,78,Goal confirmed,45,1,62
97,71250987,10,,18535152,21437534.0,,4546246.0,78,Goal Disallowed,89,1,97
105,80148538,10,,18535173,2423.0,,4557503.0,78,Penalty cancelled,42,1,105
110,80239703,10,,18535306,174.0,,4565147.0,42,Goal Confirmed,39,1,110
118,80370507,10,,18767510,21437534.0,,4576881.0,78,Goal Confirmed,90,1,118
128,80645877,10,,18535193,187969.0,,4593824.0,78,Goal Disallowed,32,1,128
147,40170388,10,,18535244,4341.0,,4260856.0,236,Goal confirmed,51,1,147
156,41688509,10,,18535251,97811.0,,4280109.0,19,Goal confirmed,87,1,156
159,42269085,10,,18535063,187969.0,,4290144.0,78,Penalty confirmed,58,1,159
165,42983123,10,,18535079,997.0,,4297576.0,6,Goal confirmed,76,1,165
168,43042087,10,,18535079,219633.0,,4297576.0,6,Goal Disallowed,90,1,168
179,49292783,10,,18535094,2225.0,,4372874.0,11,Card adjusted,6,1,179
180,49297035,10,,18535094,1065.0,,4372874.0,20,Goal confirmed,13,1,180
185,52245288,10,,18535110,30178.0,,4405136.0,1,Goal confirmed,63,1,185
189,53343328,10,,18535113,6853.0,,4419424.0,11,Penalty confirmed,31,1,189
193,54856089,10,,18535275,225000.0,,4439687.0,15,Card adjusted,61,1,193
207,59798020,10,,18535135,154421.0,,4479246.0,9,Goal Disallowed,75,1,207
216,71217334,10,,18535145,2454.0,,4544498.0,11,Goal Confirmed,73,1,216
230,75538500,10,,18535084,463153.0,,4556210.0,11,Penalty cancelled,16,1,230
241,80178526,10,,18535177,3140.0,,4560487.0,11,Penalty confirmed,67,1,241
252,80448076,10,,18535184,1004.0,,4582206.0,11,Card upgrade,51,1,252
278,40857141,10,,18535247,1878.0,,4270584.0,14,Goal confirmed,54,1,278
280,41422881,10,,18535256,339083.0,,4278464.0,52,Goal confirmed,48,1,280
